  118   18    3
  119   19    3
  120   20    3
  121   21    3
  122   22    3
  123   23    3
  124   24    3
  125   25    3
  126   26    3
  127   27    3
  128   28    3
  129   29    3
  130   30    3
  131   31    3
  132   32    3
  133    0    4
  134    1    4
  135    2    4
  136    3    4
  137    4    4
  138    5    4
  139    6    4
  140    7    4
  141    8    4
  142    9    4
  143   10    4
  144   11    4
  145   12    4
  146   13    4
  147   14    4
  148   15    4
  149   16    4
  150   17    4
  151   18    4
  152   19    4
  153   20    4
  154   21    4
  155   22    4
  156   23    4
  157   24    4
  158   25    4
  159   26    4
  160   27    4
  161   28    4
  162   29    4
  163   30    4
  164   31    4
  165   32    4
  166    0    5
  167    1    5
  168    2    5
  169    3    5
  170    4    5
  171    5    5
  172    6    5
  173    7    5
  174    8    5
  175    9    5
  176   10    5
  177   11    5
  178   12    5
  179   13    5
  180   14    5
  181   15    5
  182   16    5
  183   17    5
  184   18    5
  185   19    5
  186   20    5
  187   21    5
  188   22    5
  189   23    5
  190   24    5
  191   25    5
  192   26    5
  193   27    5
  194   28    5
  195   29    5
  196   30    5
  197   31    5
  198   32    5
  199    0    6
  200    1    6
  201    2    6
  202    3    6
  203    4    6
  204    5    6
  205    6    6
  206    7    6
  207    8    6
  208    9    6
  209   10    6
  210   11    6
  211   12    6
  212   13    6
  213   14    6
  214   15    6
  215   16    6
  216   17    6
  217   18    6
  218   19    6
  219   20    6
  220   21    6
  221   22    6
  222   23    6
  223   24    6
  224   25    6
  225   26    6
  226   27    6
  227   28    6
  228   29    6
  229   30    6
  230   31    6
  231   32    6
  232    0    7
  233    1    7
  234    2    7
  235    3    7
  236    4    7
  237    5    7
  238    6    7
  239    7    7
  240    8    7
  241    9    7
  242   10    7
  243   11    7
  244   12    7
  245   13    7
  246   14    7
  247   15    7
  248   16    7
  249   17    7
  250   18    7
  251   19    7
  252   20    7
  253   21    7
  254   22    7
  255   23    7
  256   24    7
  257   25    7
  258   26    7
  259   27    7
  260   28    7
  261   29    7
  262   30    7
  263   31    7
  264   32    7
  265    0    8
  266    1    8
  267    2    8
  268    3    8
  269    4    8
  270    5    8
  271    6    8
  272    7    8
  273    8    8
  274    9    8
  275   10    8
  276   11    8
  277   12    8
  278   13    8
  279   14    8
  280   15    8
  281   16    8
  282   17    8
  283   18    8
  284   19    8
  285   20    8
  286   21    8
  287   22    8
  288   23    8
  289   24    8
  290   25    8
  291   26    8
  292   27    8
  293   28    8
  294   29    8
  295   30    8
  296   31    8
  297   32    8
  298    0    9
  299    1    9
  300    2    9
  301    3    9
  302    4    9
  303    5    9
  304    6    9
  305    7    9
  306    8    9
  307    9    9
  308   10    9
  309   11    9
  310   12    9
  311   13    9
  312   14    9
  313   15    9
  314   16    9
  315   17    9
  316   18    9
  317   19    9
  318   20    9
  319   21    9
  320   22    9
  321   23    9
  322   24    9
  323   25    9
  324   26    9
  325   27    9
  326   28    9
  327   29    9
  328   30    9
  329   31    9
  330   32    9
  331    0   10
  332    1   10
  333    2   10
  334    3   10
  335    4   10
  336    5   10
  337    6   10
  338    7   10
  339    8   10
  340    9   10
  341   10   10
  342   11   10
  343   12   10
  344   13   10
  345   14   10
  346   15   10
  347   16   10
  348   17   10
  349   18   10
  350   19   10
  351   20   10
  352   21   10
  353   22   10
  354   23   10
  355   24   10
  356   25   10
  357   26   10
  358   27   10
  359   28   10
  360   29   10
  361   30   10
  362   31   10
  363   32   10
  364    0   11
  365    1   11
  366    2   11
  367    3   11
  368    4   11
  369    5   11
  370    6   11
  371    7   11
  372    8   11
  373    9   11
  374   10   11
  375   11   11
  376   12   11
  377   13   11
  378   14   11
  379   15   11
  380   16   11
  381   17   11
  382   18   11
  383   19   11
  384   20   11
  385   21   11
  386   22   11
  387   23   11
  388   24   11
  389   25   11
  390   26   11
  391   27   11
  392   28   11
  393   29   11
  394   30   11
  395   31   11
  396   32   11
  397    0   12
  398    1   12
  399    2   12
  400    3   12
  401    4   12
  402    5   12
  403    6   12
  404    7   12
  405    8   12
  406    9   12
  407   10   12
  408   11   12
  409   12   12
  410   13   12
  411   14   12
  412   15   12
  413   16   12
  414   17   12
  415   18   12
  416   19   12
  417   20   12
  418   21   12
  419   22   12
  420   23   12
  421   24   12
  422   25   12
  423   26   12
  424   27   12
  425   28   12
  426   29   12
  427   30   12
  428   31   12
  429   32   12
  430    0   13
  431    1   13
  432    2   13
  433    3   13
  434    4   13
  435    5   13
  436    6   13
  437    7   13
  438    8   13
  439    9   13
  440   10   13
  441   11   13
  442   12   13
  443   13   13
  444   14   13
  445   15   13
  446   16   13
  447   17   13
  448   18   13
  449   19   13
  450   20   13
  451   21   13
  452   22   13
  453   23   13
  454   24   13
  455   25   13
  456   26   13
  457   27   13
  458   28   13
  459   29   13
  460   30   13
  461   31   13
  462   32   13
  463    0   14
  464    1   14
  465    2   14
  466    3   14
  467    4   14
  468    5   14
  469    6   14
  470    7   14
  471    8   14
  472    9   14
  473   10   14
  474   11   14
  475   12   14
  476   13   14
  477   14   14
  478   15   14
  479   16   14
  480   17   14
  481   18   14
  482   19   14
  483   20   14
  484   21   14
  485   22   14
  486   23   14
  487   24   14
  488   25   14
  489   26   14
  490   27   14
  491   28   14
  492   29   14
  493   30   14
  494   31   14
  495   32   14
  496    0   15
  497    1   15
  498    2   15
  499    3   15
  500    4   15
  501    5   15
  502    6   15
  503    7   15
  504    8   15
  505    9   15
  506   10   15
  507   11   15
  508   12   15
  509   13   15
  510   14   15
  511   15   15
  512   16   15
  513   17   15
  514   18   15
  515   19   15
  516   20   15
  517   21   15
  518   22   15
  519   23   15
  520   24   15
  521   25   15
  522   26   15
  523   27   15
  524   28   15
  525   29   15
  526   30   15
  527   31   15
  528   32   15
  529    0   16
  530    1   16
  531    2   16
  532    3   16
  533    4   16
  534    5   16
  535    6   16
  536    7   16
  537    8   16
  538    9   16
  539   10   16
  540   11   16
  541   12   16
  542   13   16
  543   14   16
  544   15   16
  545   16   16
  546   17   16
  547   18   16
  548   19   16
  549   20   16
  550   21   16
  551   22   16
  552   23   16
  553   24   16
  554   25   16
  555   26   16
  556   27   16
  557   28   16
  558   29   16
  559   30   16
  560   31   16
  561   32   16
  562    0   17
  563    1   17
  564    2   17
  565    3   17
  566    4   17
  567    5   17
  568    6   17
  569    7   17
  570    8   17
  571    9   17
  572   10   17
  573   11   17
  574   12   17
  575   13   17
  576   14   17
  577   15   17
  578   16   17
  579   17   17
  580   18   17
  581   19   17
  582   20   17
  583   21   17
  584   22   17
  585   23   17
  586   24   17
  587   25   17
  588   26   17
  589   27   17
  590   28   17
  591   29   17
  592   30   17
  593   31   17
  594   32   17
  595    0   18
  596    1   18
  597    2   18
  598    3   18
  599    4   18
  600    5   18
  601    6   18
  602    7   18
  603    8   18
  604    9   18
  605   10   18
  606   11   18
  607   12   18
  608   13   18
  609   14   18
  610   15   18
  611   16   18
  612   17   18
  613   18   18
  614   19   18
  615   20   18
  616   21   18
  617   22   18
  618   23   18
  619   24   18
  620   25   18
  621   26   18
  622   27   18
  623   28   18
  624   29   18
  625   30   18
  626   31   18
  627   32   18
  628    0   19
  629    1   19
  630    2   19
  631    3   19
  632    4   19
  633    5   19
  634    6   19
  635    7   19
  636    8   19
  637    9   19
  638   10   19
  639   11   19
  640   12   19
  641   13   19
  642   14   19
  643   15   19
  644   16   19
  645   17   19
  646   18   19
  647   19   19
  648   20   19
  649   21   19
  650   22   19
  651   23   19
  652   24   19
  653   25   19
  654   26   19
  655   27   19
  656   28   19
  657   29   19
  658   30   19
  659   31   19
  660   32   19
  661    0   20
  662    1   20
  663    2   20
  664    3   20
  665    4   20
  666    5   20
  667    6   20
  668    7   20
  669    8   20
  670    9   20
  671   10   20
  672   11   20
  673   12   20
  674   13   20
  675   14   20
  676   15   20
  677   16   20
  678   17   20
  679   18   20
  680   19   20
  681   20   20
  682   21   20
  683   22   20
  684   23   20
  685   24   20
  686   25   20
  687   26   20
  688   27   20
  689   28   20
  690   29   20
  691   30   20
  692   31   20
  693   32   20
  694    0   21
  695    1   21
  696    2   21
  697    3   21
  698    4   21
  699    5   21
  700    6   21
  701    7   21
  702    8   21
  703    9   21
  704   10   21
  705   11   21
  706   12   21
  707   13   21
  708   14   21
  709   15   21
  710   16   21
  711   17   21
  712   18   21
  713   19   21
  714   20   21
  715   21   21
  716   22   21
  717   23   21
  718   24   21
  719   25   21
  720   26   21
  721   27   21
  722   28   21
  723   29   21
  724   30   21
  725   31   21
  726   32   21
  727    0   22
  728    1   22
  729    2   22
  730    3   22
  731    4   22
  732    5   22
  733    6   22
  734    7   22
  735    8   22
  736    9   22
  737   10   22
  738   11   22
  739   12   22
  740   13   22
  741   14   22
  742   15   22
  743   16   22
  744   17   22
  745   18   22
  746   19   22
  747   20   22
  748   21   22
  749   22   22
  750   23   22
  751   24   22
  752   25   22
  753   26   22
  754   27   22
  755   28   22
  756   29   22
  757   30   22
  758   31   22
  759   32   22
  760    0   23
  761    1   23
  762    2   23
  763    3   23
  764    4   23
  765    5   23
  766    6   23
  767    7   23
  768    8   23
  769    9   23
  770   10   23
  771   11   23
  772   12   23
  773   13   23
  774   14   23
  775   15   23
  776   16   23
  777   17   23
  778   18   23
  779   19   23
  780   20   23
  781   21   23
  782   22   23
  783   23   23
  784   24   23
  785   25   23
  786   26   23
  787   27   23
  788   28   23
  789   29   23
  790   30   23
  791   31   23
  792   32   23
  793    0   24
  794    1   24
  795    2   24
  796    3   24
  797    4   24
  798    5   24
  799    6   24
  800    7   24
  801    8   24
  802    9   24
  803   10   24
  804   11   24
  805   12   24
  806   13   24
  807   14   24
  808   15   24
  809   16   24
  810   17   24
  811   18   24
  812   19   24
  813   20   24
  814   21   24
  815   22   24
  816   23   24
  817   24   24
  818   25   24
  819   26   24
  820   27   24
  821   28   24
  822   29   24
  823   30   24
  824   31   24
  825   32   24
  826    0   25
  827    1   25
  828    2   25
  829    3   25
  830    4   25
  831    5   25
  832    6   25
  833    7   25
  834    8   25
  835    9   25
  836   10   25
  837   11   25
  838   12   25
  839   13   25
  840   14   25
  841   15   25
  842   16   25
  843   17   25
  844   18   25
  845   19   25
  846   20   25
  847   21   25
  848   22   25
  849   23   25
  850   24   25
  851   25   25
  852   26   25
  853   27   25
  854   28   25
  855   29   25
  856   30   25
  857   31   25
  858   32   25
  859    0   26
  860    1   26
  861    2   26
  862    3   26
  863    4   26
  864    5   26
  865    6   26
  866    7   26
  867    8   26
  868    9   26
  869   10   26
  870   11   26
  871   12   26
  872   13   26
  873   14   26
  874   15   26
  875   16   26
  876   17   26
  877   18   26
  878   19   26
  879   20   26
  880   21   26
  881   22   26
  882   23   26
  883   24   26
  884   25   26
  885   26   26
  886   27   26
  887   28   26
  888   29   26
  889   30   26
  890   31   26
  891   32   26
  892    0   27
  893    1   27
  894    2   27
  895    3   27
  896    4   27
  897    5   27
  898    6   27
  899    7   27
  900    8   27
  901    9   27
  902   10   27
  903   11   27
  904   12   27
  905   13   27
  906   14   27
  907   15   27
  908   16   27
  909   17   27
  910   18   27
  911   19   27
  912   20   27
  913   21   27
  914   22   27
  915   23   27
  916   24   27
  917   25   27
  918   26   27
  919   27   27
  920   28   27
  921   29   27
  922   30   27
  923   31   27
  924   32   27
  925    0   28
  926    1   28
  927    2   28
  928    3   28
  929    4   28
  930    5   28
  931    6   28
  932    7   28
  933    8   28
  934    9   28
  935   10   28
  936   11   28
  937   12   28
  938   13   28
  939   14   28
  940   15   28
  941   16   28
  942   17   28
  943   18   28
  944   19   28
  945   20   28
  946   21   28
  947   22   28
  948   23   28
  949   24   28
  950   25   28
  951   26   28
  952   27   28
  953   28   28
  954   29   28
  955   30   28
  956   31   28
  957   32   28
  958    0   29
  959    1   29
  960    2   29
  961    3   29
  962    4   29
  963    5   29
  964    6   29
  965    7   29
  966    8   29
  967    9   29
  968   10   29
  969   11   29
  970   12   29
  971   13   29
  972   14   29
  973   15   29
  974   16   29
  975   17   29
  976   18   29
  977   19   29
  978   20   29
  979   21   29
  980   22   29
  981   23   29
  982   24   29
  983   25   29
  984   26   29
  985   27   29
  986   28   29
  987   29   29
  988   30   29
  989   31   29
  990   32   29
  991    0   30
  992    1   30
  993    2   30
  994    3   30
  995    4   30
  996    5   30
  997    6   30
  998    7   30
  999    8   30
 1000    9   30
 1001   10   30
 1002   11   30
 1003   12   30
 1004   13   30
 1005   14   30
 1006   15   30
 1007   16   30
 1008   17   30
 1009   18   30
 1010   19   30
 1011   20   30
 1012   21   30
 1013   22   30
 1014   23   30
 1015   24   30
 1016   25   30
 1017   26   30
 1018   27   30
 1019   28   30
 1020   29   30
 1021   30   30
 1022   31   30
 1023   32   30
 1024    0   31
 1025    1   31
 1026    2   31
 1027    3   31
 1028    4   31
 1029    5   31
 1030    6   31
 1031    7   31
 1032    8   31
 1033    9   31
 1034   10   31
 1035   11   31
 1036   12   31
 1037   13   31
 1038   14   31
 1039   15   31
 1040   16   31
 1041   17   31
 1042   18   31
 1043   19   31
 1044   20   31
 1045   21   31
 1046   22   31
 1047   23   31
 1048   24   31
 1049   25   31
 1050   26   31
 1051   27   31
 1052   28   31
 1053   29   31
 1054   30   31
 1055   31   31
 1056   32   31
 1057    0   32
 1058    1   32
 1059    2   32
 1060    3   32
 1061    4   32
 1062    5   32
 1063    6   32
 1064    7   32
 1065    8   32
 1066    9   32
 1067   10   32
 1068   11   32
 1069   12   32
 1070   13   32
 1071   14   32
 1072   15   32
 1073   16   32
 1074   17   32
 1075   18   32
 1076   19   32
 1077   20   32
 1078   21   32
 1079   22   32
 1080   23   32
 1081   24   32
 1082   25   32
 1083   26   32
 1084   27   32
 1085   28   32
 1086   29   32
 1087   30   32
 1088   31   32
 1089   32   32;

# ... boundary nodes
set bnd_nodes :=  1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  
  12,  13,  14,
  15,  16,  17,  18,  19,  20,  21,  22,  23,  24,  25,  26,  27,  28,
  29,  30,  31,  32,  33,  66,  99, 132, 165, 198, 231, 264, 297, 330,
 363, 396, 429, 462, 495, 528, 561, 594, 627, 660, 693, 726, 759, 792,
 825, 858, 891, 924, 957, 990,1023,1056,  34,  67, 100, 133, 166, 199,
 232, 265, 298, 331, 364, 397, 430, 463, 496, 529, 562, 595, 628, 661,
 694, 727, 760, 793, 826, 859, 892, 925, 958, 991,1024,1057,1089,1088,
1087,1086,1085,1084,1083,1082,1081,1080,1079,1078,1077,1076,1075,1074,
1073,1072,1071,1070,1069,1068,1067,1066,1065,1064,1063,1062,1061,1060,
1059,1058;

# ... boundary conditions
let{i in bnd_nodes} u0[i] := 0.0;

# ... region, where membrane is fixed to obstacle (in interior)
let Omega0 := { };
for {k in int_nodes} 
   if (n<=4*i_ref[k])&&(4*i_ref[k]<=2*n)&&
      (n<=4*j_ref[k])&&(4*j_ref[k]<=3*n) 
   then { let Omega0 := Omega0 union { k } };

# ... set fixed nodes
let fix_nodes := { };
for {k in nodes}
   if i_ref[k]<=n/2 then { let fix_nodes := fix_nodes union { k } };

